"2074 Armory, INC",2074 Armory Drive,,Santa Rosa,CA,USA,95401,,,38.457671,-122.725388,
Sunnyside* Illinois,436 N Clark Street,,Chicago,IL,USA,60654,,https://www.sunnyside.shop/locations,41.8903008,-87.6314002,
Sunnyside* Illinois,2696 McMarland Road,,Rockford,IL,USA,61107,,https://www.sunnyside.shop/locations,42.2997197,-88.9790048,
Sunnyside* Illinois,1735 E Golf Road,,Schaumburg,IL,USA,60173,,https://www.sunnyside.shop/locations,42.0503486,-88.0396056,
Sunnyside* Illinois,7000 1st Ranger Drive,,South Beloit,IL,USA,61080,,https://www.sunnyside.shop/locations,42.4897918,-88.9960556,
The Dispensary,1709 Il Route 35 N.,,East Dubuque,IL,USA,61025,,http://www.thedispensaryfulton.com/east-dubuque-adult-use-menu/,42.5057078,-90.6158713,
The Dispensary,1801 16th ave,unit 4,Fulton,IL,USA,61252,,http://www.thedispensaryfulton.com/menu/,41.8623465,-90.1468078,
Thrive Dispensary,87 Richview Dr,,Anna,IL,USA,62906,,https://thriveil.com/anna-rec-menu/?,37.4670832,-89.2273683,
Thrive Dispensary,105 Veterans Dr,,Harrisburg,IL,USA,62946,,https://thriveil.com/medical-menu-harrisburg/?,37.7495738,-88.5308295,
Thrive Dispensary,800 South 45th Street,,Mount Vernon,IL,USA,62864,,https://thriveil.com/mount-vernon-rec-menu/,38.3084839,-88.951,
Thrive Dispensary,1551 E 5th Street,,Metropolis,IL,USA,62960,,https://thriveil.com/metropolis-menu/,37.1543217,-88.7127773,
VeriLife IL,60 West Superior,,Chicago,IL,USA,60654,,https://www.verilife.com/il/menu/verilife-river-north-il,41.8959417,-87.6304765,
VeriLife IL,1816 S. Arlington Heights Rd.,,Arlington Heights,IL,USA,60005,,https://www.verilife.com/il/menu/arlington-heights-medical,42.052865,-87.983468,
VeriLife IL,1804 Maple Ave,,Evanston,IL,USA,60201,,,42.0501654,-87.685026,
VeriLife IL,115 Perry St,,Galena,IL,USA,61036,,https://www.verilife.com/il/menu/verilife-galena-il,42.4160529,-90.4268425,
VeriLife IL,161 S Lincolnway St,Suite 301,North Aurora,IL,USA,60542,,https://www.verilife.com/il/menu/recreational-north-aurora-il,41.800003,-88.3244776,
VeriLife IL,4104 North Columbus Street,,Ottawa,IL,USA,61350,,https://www.verilife.com/il/menu/ottawa-medical,41.379595,-88.8352623,
VeriLife IL,1335 Lakeside Drive,Unit 4,Romeoville,IL,USA,60446,,https://www.verilife.com/il/menu/romeoville-recreational,41.670568,-88.0735099,
VeriLife IL,5540 Park Pl,,Rosemont,IL,USA,60018,,https://www.verilife.com/il/menu/verilife-rosemont-il,41.9786609,-87.866312,
VeriLife IL,150 Barrington Road,,Schaumburg,IL,USA,60194,,https://www.verilife.com/il/menu/verilife-schaumburg-il,42.0275694,-88.146024,
Windy City Cannabis,125 S Western Ave,,Carpentersville,IL,USA,60110,,https://www.windycitycannabis.com/carpentersville-rec-menu,42.1045267,-88.2916843,
Windy City Cannabis,719 W Union Ave,,Litchfield,IL,USA,62056,,https://www.windycitycannabis.com/litchfield-medical-menu,39.1783862,-89.6628611,
Windy City Cannabis,260 Green Bay Road,,Highwood,IL,USA,60040,,https://www.windycitycannabis.com/highwood-rec-menu,42.2018088,-87.8101033,
Windy City Cannabis,1137 West 175th Street,,Homewood,IL,USA,60430,,https://www.windycitycannabis.com/homewood-menu,41.5712942,-87.6447786,
Windy City Cannabis,719 W Union Ave,,Litchfield,IL,USA,62056,,https://www.windycitycannabis.com/litchfield-rec-menu,39.1783862,-89.6628611,
Windy City Cannabis,518 W. Jackson St,,Macomb,IL,USA,61455,,https://www.windycitycannabis.com/macomb-rec-menu,40.4592341,-90.6790466,
Windy City Cannabis,2535 Veterans Drive,,Posen,IL,USA,60469,,https://www.windycitycannabis.com/posen-rec-menu,41.6252995,-87.6832311,
Zen Leaf IL,740 N. Route 59,,Aurora,IL,USA,60504,,https://zenleafdispensaries.com/locations/aurora-recreational-menu/,41.7657414,-88.2063224,
Zen Leaf IL,909 Lincoln Ave,,Charleston,IL,USA,61920,,https://zenleafdispensaries.com/locations/charleston-recreational-menu/,39.4849405,-88.171938,
Zen Leaf IL,1804 Maple Ave.,,Evanston,IL,USA,60201,,https://zenleafdispensaries.com/locations/evanston-medical-menu/,42.0501654,-87.685026,
Zen Leaf IL,1460 Old Skokie Rd,Unit A,Highland Park,IL,USA,60035,,https://zenleafdispensaries.com/locations/highland-park-medical-menu/,42.1789408,-87.8197801,
Zen Leaf IL,783 Butterfield Road,,Lombard,IL,USA,60148,,https://zenleafdispensaries.com/locations/lombard-recreational-menu/,41.8396166,-87.9975082,
Zen Leaf IL,1516 N. Naper Blvd,Ste.100,Naperville,IL,USA,60563,,https://zenleafdispensaries.com/locations/naperville-recreational-menu/,41.7974032,-88.1186517,
Zen Leaf IL,1434 E. Rand Road,,Prospect Heights,IL,USA,60074,,https://zenleafdispensaries.com/locations/prospect-heights-recreational-menu/,42.1023009,-87.966049,
Zen Leaf IL,3714 Illinois Avenue,,St. Charles,IL,USA,60174,,https://zenleafdispensaries.com/locations/st-charles-medical-menu/,41.9179195,-88.2710243,
Zen Leaf IL,1301 S Western Avenue,,Chicago,IL,USA,60608,,,41.8645218,-87.6856493,
Zen Leaf IL,222 S. Halsted St.,,Chicago,IL,USA,60661,,https://zenleafdispensaries.com/locations/west-loop-recreational-menu/,41.8785039,-87.6474252,
Affinity Boston - RMD1586-R,591 Albany St,,Boston,MA,USA,2118,,https://www.affinityne.com/menu-boston/,42.337513,-71.068371,
"Apothca, Inc. - RMD345-C",1386 Massachusetts Avenue,,Arlington,MA,USA,2476,,https://apothca.com/pages/menu-arlington?,42.4244085,-71.1846992,
Ascend Boston Dispensary - MR282077,272 Friend Street,,Boston,MA,USA,2114,,https://letsascend.com/shop/?ifso=MA&loc=110&w-route=home,42.3646296,-71.0615132,
"BWell Holdings, Inc.",220 Commercial Street,,Provincetown,MA,USA,,,https://www.bwell.life/order?,42.04977,-70.1885767,
Cookies Worcester - MRN282318,Cambridge Street 118,,Worcester,MA,USA,1603,,https://cookies.co/stores/worcester,42.2432305,-71.8263179,
"Elevated Roots, LLC - MR283092",44 William C Gould Jr. Way,,Kingston,MA,USA,2364,,https://elevatedrootsma.com/menu/?,41.9721483,-70.706346,
"Garden Wonders, Inc. - MR281970",3 Route 146A,,Millville,MA,USA,1529,,https://www.leafly.com/dispensary-info/garden-wonders,42.0137929,-71.5867643,
"Highminded, LLC d/b/a Farnsworth - MRN282318",126 Main Street,,Great Barrington,MA,USA,1230,,https://www.farnsworthfinecannabis.com/preorder-thc,42.1994697,-73.3603351,
"Mayflower Medicinals, Inc. - RMD425-P",645 Park Avenue,,Worcester,MA,USA,1603,,https://mayflowermedicinals.com/worcester/?,42.2462684,-71.8340625,
"NatureÕs Remedy of Massachusetts, Inc. - MR282118",420 Middlesex Road,,Tyngsboro,MA,USA,1879,,https://www.naturesremedyma.com/menu/tyngsboroughmenu/?,42.6950779,-71.4376942,
"NatureÕs Remedy of Massachusetts, Inc. -MR281553",266 North Main St.,,Millbury,MA,USA,1527,,https://www.naturesremedyma.com/menu/millburymenu/,42.206379,-71.7773189,
"Northeast Alternatives, Inc. - MR281314",999 William Canning Boulevard,,Fall River,MA,USA,2721,,https://www.nealternatives.com/menu/?,41.6655455,-71.1571521,
Rebelle | Great Barrington - MR282695,783 S Main St,,Great Barrington,MA,USA,1230,,https://letsrebelle.com/menu/,42.1791367,-73.3628796,
Rise Holdings - MP281453,175 Circuit Ave,,West Springfield,MA,USA,1089,,0,42.0924315,-72.6076324,
"RISE Holdings, Inc. - MR281254",169 Meadow Street,,Amherst,MA,USA,1002,,https://risecannabis.com/dispensary-menu/massachusetts/amherst-medical-menu/,42.4087279,-72.539477,
"United Cultivation, LLC - MR282633",601-603 Fitchburg State Road,,Ashby,MA,USA,1431,,https://www.unitedcult.com/order-now,42.6478263,-71.7906681,
"Western Front, LLC - MR281907",121 Webster Avenue,,Chelsea,MA,USA,2150,,https://www.westernfrontus.com/menu/,42.4016068,-71.0240545,
Cookies,4240 W. Flamingo Rd. #100,,Las Vegas,NV,USA,89103,(702) 710-0810,https://www.cookiesflamingo.com/?,36.116026,-115.196742,
Cultivate,3615 Spring Mountain Rd,,Las Vegas,NV,USA,89102,(702) 829-4205,https://cultivatelv.com/,36.1261232,-115.1885917,
GREEN Cannabis,3650 S. Decator Blvd,,Las Vegas,NV,USA,89103,(702) 620 8619,https://greennv.com/menu/?,36.1237099,-115.2073495,
Euphoria,7780 S Jones Blvd,,Las Vegas,NV,USA,,(702) 960-7200,https://euphoriawellnessnv.com/,36.0479881,-115.224439,
Essence Trop,5756 W. Tropicana Ave,,Las Vegas,NV,USA,89103,(702) 500-1714,https://essencevegas.com/tropicana-west/,36.1001951,-115.2198189,
Essence Cookies Strip,2307 S. Las Vegas Blvd.,,Las Vegas,NV,USA,89104,(725) 666-0174,https://cookies.co/stores/las-vegas-strip#menu,36.1447926,-115.1563536,
Essence - Henderson,4300 E. Sunset Road. St A2/A3,,Las Vegas,NV,USA,89104,(702) 978-7687,https://essencevegas.com/henderson/,36.0723682,-115.0809386,
Essence - Rainbow,7260 S Rainbow Blvd Suite 104,,Las Vegas,NV,USA,89118,(725) 206-6911,https://essencevegas.com/south-rainbow/,36.0566561,-115.2422221,
Essence - Durango,6410 S Durango Dr Suite 115,,Las Vegas,NV,USA,89113,(775) 877-9367,https://essencevegas.com/durango-menu/,36.0718655,-115.2788504,
Rise Dispensaries,135 E Clearview Dr #119,,Carson City,NV,USA,89701,(775) 461-3909,https://risecannabis.com/dispensary-menu/nevada/carson-city-menu/,39.1278898,-119.7691589,
Rise Dispensaries,9650 Pyramid Way,,Spanish Springs,NV,USA,89441,(775) 501-5457,https://risecannabis.com/dispensary-menu/nevada/spanish-springs-menu/,39.637475,-119.7093466,
Inyo Fine Cannabis Dispensary,2520 S. Maryland Pkwy,,Las Vegas,NV,USA,89109,,https://www.inyolasvegas.com/delivery-pickup-orders/,36.1438498,-115.1350574,
Jardin Premium Cannabis,2900 E Desert Inn Rd Suite #102,,Las Vegas,NV,USA,89121,,https://jardinlasvegas.com/,36.1304716,-115.1109205,
Jenny's Dispensary,5530 N Decatur Blvd #115,,Las Vegas,NV,USA,89130,,https://jennysdispensary.com/north-las-vegas-menu/,36.2604103,-115.2067474,
Las Vegas Releaf,2244 Paradise Rd,,Las Vegas,NV,USA,89104,,https://www.lasvegasreleaf.com/menu/,36.1441521,-115.1554387,
Medmen Paradise,823 S 3rd St,,Las Vegas,NV,USA,89101,,https://www.medmen.com/menu/26?fullMenu=false&orderBy=0,36.1610621,-115.1485946,
Medmen DTLV,4503 Paradise Rd,Suite 210-240,Las Vegas,NV,USA,89169,,https://www.medmen.com/menu/25?fullMenu=false&orderBy=0,36.1070574,-115.1525552,
Medmen Spring Valley,6332 S Rainbow Blvd #105,,Las Vegas,NV,USA,89118,,https://www.medmen.com/menu/20?fullMenu=false&orderBy=0,36.0737053,-115.2420964,
Planet 13,2548 W Desert Inn Rd Suite 100,,Las Vegas,NV,USA,89109,,https://www.planet13lasvegas.com/menu/?,36.1302168,-115.1759933,
Reef Dispensaries,3400 Western Ave,,Las Vegas,NV,USA,89109,,https://reefdispensaries.com/locations/las-vegas/order-now/,36.1281297,-115.176966,
Reef Dispensaries,1370 W Cheyenne Ave #111,,North Las Vegas,NV,USA,89030,,https://reefdispensaries.com/locations/north-las-vegas/order-now/,36.2195106,-115.1599356,
Reef Dispensaries,195 E Glendale Ave Suite 3,,Sparks,NV,USA,89431,,https://reefdispensaries.com/locations/sparks-reno/order-now/,39.5270871,-119.7402227,
Reef Dispensaries,5105 Sun Valley Blvd bldg b,,Sun Valley,NV,USA,89433,,https://reefdispensaries.com/locations/sun-valley/order-now/,39.5788811,-119.780656,
The Apothecarium,7885 W Sahara Ave #112,,Las Vegas,NV,USA,89117,,https://apothecariumnv.com/shopping-page-lasvegas/,36.1427679,-115.2622586,
Exhale Nevada Dispensary,4310 W Flamingo Rd,,Las Vegas,NV,USA,89103,,https://exhalebrands.com/,36.1160859,-115.198156,
The Dispensary,5347 S Decatur Blvd #100,,Las Vegas,NV,USA,89118,,https://www.thedispensarynv.com/shop-las-vegas?hsCtaTracking=491c67d5-e77b-4948-8240-0fa788268bad%7C878f9366-92e5-482b-8885-f6bf5d1838f4,36.0925448,-115.2085074,
The Dispensary,50 N Gibson Rd #170,,Henderson,NV,USA,89014,,https://www.thedispensarynv.com/henderson-cannabis-dispensary?,36.0346502,-115.0289187,
The Dispensary NV,100 W Plumb Ln,,Reno,NV,USA,89509,,https://www.thedispensarynv.com/reno-cannabis-dispensary?,39.5053795,-119.8052546,
The Dispensary,8605 S Eastern Ave Suite A,,Las Vegas,NV,USA,89123,,https://www.thedispensarynv.com/shop-eastern-express?,36.0331165,-115.1189235,
Mynt Cannabis Dispensary,132 E 2nd St,,Reno,NV,USA,89501,,https://www.myntcannabis.com/reno-cannabis-delivery,39.527011,-119.810994,
Mynt Cannabis Dispensary,340 Lemmon Dr,,Reno,NV,USA,89506,,https://www.myntcannabis.com/reno-north-cannabis-delivery?,39.6154048,-119.8476632,
The Source Rainbow,2550 S Rainbow Blvd #8,,Las Vegas,NV,USA,89146,,https://thesourcenv.com/ordering-las-vegas/,36.1431014,-115.2419367,
The Source Hendo,9480 S Eastern Ave #185,,Las Vegas,NV,USA,89123,,https://thesourcenv.com/ordering-henderson/,36.0169957,-115.1172145,
The Source Reno,5270 Longley Ln Suite 103,,Reno,NV,USA,89511,,https://thesourcenv.com/ordering-reno/,39.4734004,-119.763922,
The Source NLV,420 E Deer Springs Way Suite 100,,North Las Vegas,NV,USA,89084,,https://thesourcenv.com/ordering-north-las-vegas/,36.2839773,-115.1356789,
2ONE2 California,212 California St,,San Francisco,CA,USA,94111,,,37.7934401,-122.3991628,
805 Beach Breaks (Harvest),1053 Highland Way,,Grover Beach,CA,USA,93433,,,35.1092618,-120.6188884,
"Aloha Aina, Inc",1954 Piner Rd,,Santa Rosa,CA,USA,95403,,,38.4667577,-122.7521881,
AMC,12300 Civic Center Dr,,Norwalk,CA,USA,90650,,,33.9134431,-118.0711077,
Authentic 909 LLC,1181 S E St,,San Bernardino,CA,USA,92408,,,34.0803361,-117.2938341,
Barbary Coast,952 Mission St,,San Francisco,CA,USA,94103,,,37.7819145,-122.4078009,
Barbary Coast - Sunset,2161 Irving St,,San Francisco,CA,USA,94122,,,37.7632794,-122.4811059,
"BCOK, Inc.",4100 Portola Dr # 3,,Santa Cruz,CA,USA,95062,,,36.96312,-121.964559,
Boca del Rio Agriculture LLC,W Belmont Ave,,Mendota,CA,USA,93640,,,36.7563324,-120.3682219,
Butter,671 E Bonita Ave STE F,,San Dimas,CA,USA,91773,,,34.1070254,-117.7952843,
Cal Street Cannabis - Clement,235 Clement St,,San Francisco,CA,USA,94118,,,37.7829003,-122.4617841,
California City Supply,6508 California City Blvd,,California City,CA,USA,93505,,,35.1252063,-118.0119986,
Canntinas Group,3600 Power Inn Rd,,Sacramento,CA,USA,95826,,,38.5420801,-121.4097422,
CC101,3257 Folsom Blvd,,Sacramento,CA,USA,95816,,,38.5678931,-121.4643492,
CDXX LLC,4526 3rd St,,San Francisco,CA,USA,94124,,,37.7368689,-122.390256,
Charlie Mike Inc.,2276 Research Dr,,Livermore,CA,USA,94550,,,37.6758487,-121.7214424,
Cloud 9,5060 California Ave Suite 130,,Bakersfield,CA,USA,93309,,,35.3625102,-119.0604678,
Colay Health Center,601 Warner St,,Chico,CA,USA,95926,,,39.7308813,-121.8502475,
"CV Wellness, INC",449 W Bay St,,Costa Mesa,CA,USA,92627,,,33.6487857,-117.9183008,
Date Palm (The Vault),35871 Date Palm Dr,,Cathedral City,CA,USA,92234,,,33.7884752,-116.4584611,
Direct Natural Alternatives Inc.,1535 Faraday Ave,,Carlsbad,CA,USA,92008,,,33.1372569,-117.2947112,
Doctor's Orders,1222 Monaco Ct,,Stockton,CA,USA,95207,,,37.9879886,-121.3208322,
East Bay Therapeutics,7575 Gateway Blvd #110,,Newark,CA,USA,94560,,,37.5403123,-122.0640977,
"ELEVATION 2477, LLC",569 Searls Ave Suite D,,Nevada City,CA,USA,95959,,,39.2523656,-121.0233413,
Erb and Arbor,8717 Van Nuys Blvd,,Panorama City,CA,USA,91402,,,34.2279324,-118.4505357,
Essence,908 E Colorado Blvd,,Pasadena,CA,USA,91106,,,34.145728,-118.1314335,
Farmacy Berkeley,3243 Sacramento St,,Berkeley,CA,USA,94702,,,37.8482069,-122.2775913,
Farmacy Santa Ana,1327 E St Gertrude Pl,,Santa Ana,CA,USA,92705,,,33.719851,-117.852724,
Farmacy SB,128 W Mission St,,Santa Barbara,CA,USA,93101,,,34.4291418,-119.716766,
GBH Retail,7480 N Palm Ave #101,,Fresno,CA,USA,93711,,,36.8453237,-119.8078252,
"GE GRANADA HILLS, INC",17719 Chatsworth St,,Granada Hills,CA,USA,91344,,,34.26513,-118.5205388,
Goddess Delivers,1716 Main St,,Los Angeles,CA,USA,90291,,,33.9875724,-118.4705112,
Gorilla Rx (Good Times Crenshaw),4233 S Crenshaw Blvd,,Los Angeles,CA,USA,90008,,,34.0072027,-118.3351946,
"Heart of the Emerald, LLC",103 5th St,,Eureka,CA,USA,95501,,,40.8014984,-124.1701506,
Hierba,2625 East Cesar E Chavez Avenue,,Los Angeles,CA,USA,90033,,,34.0454885,-118.2043917,
"HLC GREENFIELD, INC",48 4th St,,Greenfield,CA,USA,93927,,,36.32206,-121.23552,
"Holdings Of Harvest, CA LLC",9157 E Las Tunas Dr,,Temple City,CA,USA,91780,,,34.105815,-118.069048,
House of Organics,869 N Hollywood Way,,Burbank,CA,USA,91505,,,34.166213,-118.3463913,
Jade Room - Torrance,22865 Lockness Ave,,Torrance,CA,USA,90501,,,33.8174752,-118.3072735,
Josephine and Billie's,1535 W Martin Luther King Jr Blvd,,Los Angeles,CA,USA,90062,,,34.0111315,-118.3050523,
Joy Reserve,865 Market Street Unit 249 2nd Floor,,San Francisco,CA,USA,94103,,,37.7841245,-122.4060573,
Lemonnade - Sac,1115 Fee Dr,,Sacramento,CA,USA,95815,,,38.600673,-121.4415366,
Lemonnade - South Sac (Florin),1421 47th Ave,,Sacramento,CA,USA,95822,,,38.511027,-121.5038457,
Liberty Beach Center,1115 W 190th St,,Gardena,CA,USA,90248,,,33.8586202,-118.295328,
Liberty Cannabis,1115 W 190th St,,Gardena,CA,USA,90248,,,33.8586202,-118.295328,
Magnolia Extracts,12458 Magnolia Blvd,,Valley Village,CA,USA,91607,,,34.1646317,-118.404919,
MARY JANE'S COLLECTIVE CAREGIVERS,4901 Melrose Ave,,Los Angeles,CA,USA,90029,,,34.0836752,-118.3071023,
Nibble This,16530 Ventura Blvd # 103,,Encino,CA,USA,91436,,,34.1572977,-118.4933731,
Off the Charts - Vista,1745 E Vista Way Suite 10,,Vista,CA,USA,92084,,,33.2263806,-117.2255842,
Parkway Theater Inc,1836 Park Blvd,,Oakland,CA,USA,94606,,,37.7993889,-122.2503124,
PH Tradecraft Farms,2597 Bolker Dr,,Port Hueneme,CA,USA,93041,,,34.1767514,-119.2065597,
Plant Galaxy,1270 Center St,,Riverside,CA,USA,92507,,,34.0154381,-117.3392777,
Positive Vibe,8112 Alpine Ave,,Sacramento,CA,USA,95826,,,38.5352458,-121.4081827,
Quality Buds LLC,807 54th Ave,,Oakland,CA,USA,94601,,,37.7640816,-122.2102095,
Reese Dreams LLC,527 Encinitas Blvd Suite 200,,Encinitas,CA,USA,92024,,,33.0469528,-117.2793736,
Responsible Patient Care (SPARC),1061 N Dutton Ave,,Santa Rosa,CA,USA,95401,,,38.4452208,-122.7307271,
SAS - Cookies Sac,1716 J St,,Sacramento,CA,USA,95811,,,38.5773504,-121.4832416,
SGI BENICIA LLC,425 Military E Suite J,,Benicia,CA,USA,94510,,,38.0517753,-122.1479808,
"SGI Jurupa, LLC.",1635 Spruce St,,Riverside,CA,USA,92507,,,33.9908174,-117.3470492,
SGI MARINA LLC,3170 Del Monte Blvd,,Marina,CA,USA,93933,,,36.6885349,-121.7984045,
SGI PACHECO LLC,5753 Pacheco Blvd,,Pacheco,CA,USA,94553,,,37.9850178,-122.0673559,
SGI RETAIL LLC,728 E Commercial St,,Los Angeles,CA,USA,90012,,,34.0522286,-118.2320358,
SGI SUISUN LLC,521 Railroad Ave,,Suisun City,CA,USA,94585,,,38.2616928,-122.0104194,
"Strategic Green Partners, LLC",23 Corporate Plaza Dr,,Newport Beach,CA,USA,92660,,,33.6082005,-117.8754362,
TERP INC,380 S Los Angeles St Unit 200,,Los Angeles,CA,USA,90013,,,34.047338,-118.245524,
THC,214 California St Suite 211,,San Francisco,CA,USA,94111,,,37.7935874,-122.3992288,
The Apothecarium - Berkeley,2312 Telegraph Ave,,Berkeley,CA,USA,94704,,,37.8682559,-122.2593336,
The Apothecarium - Capitola,1850 41st Ave,,Capitola,CA,USA,95010,,,36.9766066,-121.9645751,
The Apothecarium - Howard Street,527 Howard St,,San Francisco,CA,USA,94105,,,37.787834,-122.396539,
The Apothecarium - Market/Castro,2029 Market St,,San Francisco,CA,USA,94114,,,37.768317,-122.4275449,
The Apothecarium (Lombard) - Deep Thought,2414 Lombard St,,San Francisco,CA,USA,94123,,,37.7994203,-122.4413868,
The Cake House - Malibu,22523 Pacific Coast Hwy,,Malibu,CA,USA,90265,,,34.0399099,-118.6655571,
The Cake House - Wildomar,32475 Clinton Keith Rd,,Wildomar,CA,USA,92595,,,33.5883214,-117.2529666,
The Flore Store,258 Noe St,,San Francisco,CA,USA,94114,,,37.7648523,-122.4334732,
The Pottery,5042 Venice Blvd.,,Los Angeles,CA,USA,90019,,,34.0450861,-118.3485935,
Token Farms,483 Avenue 295 Suite #A,,Farmersville,CA,USA,93223,,,36.3254364,-119.2110553,
Traditional Pico_2,4665 W Pico Blvd,,Los Angeles,CA,USA,90019,,,34.0490216,-118.3374968,
"United 415, Inc.",47 Bulkley Ave,,Sausalito,CA,USA,94965,,,37.8536677,-122.480234,
Bask,2 Pequod Rd,,Fairhaven,MA,USA,2719,,,41.6495895,-70.8886489,
"Berkshire Welco, LLC",1375 N Main St,,Sheffield,MA,USA,1257,,,42.1426463,-73.3633631,
Bud's Goods & Provisions Corp.,64 W Boylston St,,Worcester,MA,USA,1606,,,42.29081,-71.805698,
"Caroline's Cannabis, LLC",640 Douglas St,,Uxbridge,MA,USA,1569,,,42.0632556,-71.6694838,
"Cypress Tree Management, Inc.",431 Westminster St,,Fitchburg,MA,USA,1420,,,42.5683525,-71.8427934,
"Ermont, Inc",216 Ricciuti Dr,,Quincy,MA,USA,2169,,,42.2398605,-71.0411605,
"Four Daughters Compassionate Care, Inc.",1200 General Edwards Hwy,,Sharon,MA,USA,2067,,,42.118848,-71.2336961,
"Garden Remedies, Inc.",697 Washington St,,Newton,MA,USA,2458,,,42.3529253,-71.2021966,
"Green Meadows Farm, LLC",64 Mill St,,Southbridge,MA,USA,1550,,,42.082371,-72.0436951,
"GreenStar Herbals, Inc.",19 School St,,Dracut,MA,USA,1826,,,42.6645254,-71.324354,
GTE Franklin LLC,279 E Central St,,Franklin,MA,USA,2038,,,42.0813908,-71.3851288,
"Heal Sturbridge, Inc.",660 Main St,,Sturbridge,MA,USA,1566,,,42.1132219,-72.1240875,
Healthy Pharms,98 Winthrop St,,Cambridge,MA,USA,2138,,,42.3723312,-71.1212846,
Liberty Compassion,304 Somerville Ave,,Somerville,MA,USA,2143,,,42.3800815,-71.0974795,
"Mission MA, Inc.",640 Lincoln St Suite 200,,Worcester,MA,USA,1605,,,42.2984158,-71.765076,
Native Sun Wellness INC,37 Coolidge St,,Hudson,MA,USA,1749,,,42.3972236,-71.5939069,
"New Dia, LLC",118 Cambridge St,,Worcester,MA,USA,1603,,,42.2432305,-71.8263179,
Pure Oasis LLC,430 Blue Hill Avenue,,Boston,MA,USA,2121,,,42.310067,-71.0819784,
Revolutionary Clinics II,67 Broadway,,Somerville,MA,USA,2145,,,42.3871227,-71.081077,
Revolutionary Clinics II-Cambridge,541 Massachusetts Ave,,Cambridge,MA,USA,2139,,,42.3646611,-71.1021225,
"Sanctuary Medicinals, Inc.",234 Taylor St,,Littleton,MA,USA,1460,,,42.5123023,-71.5089874,
"Sanctuary Medicinals, Inc. - Danvers",2 Electronics Ave #20,,Danvers,MA,USA,1923,,,42.5767082,-70.9713035,
"Sanctuary Medicinals, Inc. - Woburn",130 Commerce Way,,Woburn,MA,USA,1801,,,42.5182994,-71.1390178,
"Temescal Wellness of Massachusetts, LLC",665 Cochituate Rd Suite B,,Framingham,MA,USA,1701,,,42.3075615,-71.3849887,
"Theory Wellness, Inc. - Chicopee",672 Fuller Rd,,Chicopee,MA,USA,1020,,,42.1606828,-72.5535716,
Tree of Life,1460 Fall River Ave,,Seekonk,MA,USA,2771,,,41.7876862,-71.3171431,